rpm
ùþ103.02
137.51
170.09
191.63
199.98
193.25
172.21
139.37
101.01
61.56
30.45
9.41
0.50
2.60
16.38
41.63
75.13
112.53
150.15
180.31
197.04
198.83
184.70
156.52
118.49
78.80
44.73
18.08
2.78
0.58
9.95
30.09
60.86
98.49
135.64
169.18
192.22
199.99
191.11
166.23
130.42
89.21
52.71
23.59
5.13
0.05
6.93
25.41
55.84
92.47
130.42
166.60
190.91
199.99
192.22
168.09
132.57
90.96
54.04
23.92
4.97
0.05
7.68
27.28
58.79
96.98
134.94
170.80
193.34
199.82
188.46
160.99
121.69
79.29
43.90
15.97
1.63
1.68
15.03
41.42
78.06
116.51
154.22
183.75
198.87
196.27
176.41
141.67
100.50
58.56
27.10
6.13
0.02
6.48
25.24
54.94
92.47
131.62
166.98
191.83
199.97
189.94
163.16
124.87
82.25
44.73
16.38
1.72
1.50
13.61
40.21
76.11
116.26
155.48
184.83
199.21
195.11
173.41
137.28
94.22
54.27
23.11
4.22
0.23
9.20
29.73
62.72
102.76
144.16
178.00
197.04
198.18
180.75
147.29
105.28
61.33
27.28
5.95
0.03
7.21
26.93
59.71
98.99
139.60
174.76
195.92
198.79
182.35
149.93
107.28
62.25
27.62
6.13
0.04
7.59
27.62
61.33
101.51
144.61
178.63
197.62
197.34
177.21
142.12
97.99
56.97
24.57
4.37
0.23
9.62
31.73
66.72
107.28
150.80
182.64
198.98
195.34
171.68
134.23
89.21
48.56
18.37
1.87
1.68
15.03
43.69
82.00
123.89
163.55
190.91
199.97
188.11
156.52
114.28
68.14
31.73
7.78
0.00
6.66
26.42
60.86
102.01
145.96
180.46
198.59
196.06
173.58
134.70
87.47
47.06
17.22
1.33
2.33
17.08
47.27
87.72
131.14
169.18
194.55
199.24
182.07
148.62
102.51
56.29
23.11
3.08
0.79
12.74
41.02
80.28
122.92
163.94
192.12
199.73
185.62
151.87
107.53
60.86
25.24
4.15
0.36
10.73
38.81
78.06
120.22
162.57
191.32
199.91
186.64
152.73
107.53
60.17
24.74
3.80
0.53
11.89
40.61
81.02
123.89
165.47
192.70
199.61
183.89
149.05
104.02
56.97
21.53
2.60
1.29
15.17
46.21
87.97
131.62
171.86
195.78
198.28
177.85
139.60
92.22
48.99
17.08
1.33
2.84
19.39
52.49
94.22
139.37
177.21
198.04
196.27
171.86
130.90
82.50
41.22
11.89
0.13
6.30
27.10
62.95
107.53
153.58
186.77
199.95
189.72
158.17
112.03
64.36
26.42
4.22
0.58
12.37
43.07
84.23
129.22
170.44
195.63
198.23
177.69
138.44
89.71
46.63
14.90
0.46
4.15
22.95
59.02
102.26
149.49
184.70
199.73
191.42
160.79
115.02
66.24
28.32
4.82
0.36
11.42
42.04
82.50
128.26
169.73
195.41
198.18
176.89
137.51
87.97
44.52
13.61
0.21
5.37
26.08
63.19
108.03
154.43
187.75
200.00
188.35
154.01
106.78
57.65
21.53
2.12
1.96
17.65
51.82
95.73
140.98
179.25
198.79
194.13
165.85
121.45
71.26
30.82
5.95
0.15
10.62
40.61
83.24
129.22
171.51
196.20
197.40
173.92
131.38
81.26
39.41
9.95
0.08
5.95
27.62
67.19
112.28
158.37
190.27
199.80
184.30
147.07
98.74
52.93
18.37
1.13
3.40
21.53
58.11
104.02
151.66
186.64
199.98
188.35
153.37
104.52
54.27
19.10
1.25
3.14
21.22
57.88
103.27
151.88
186.65
199.99
187.87
153.37
104.52
54.49
18.80
1.21
3.20
21.53
58.33
104.77
152.30
187.02
200.00
187.75
152.73
104.02
54.04
18.51
1.13
3.46
22.15
59.94
105.27
153.58
187.99
199.98
186.39
149.71
100.25
49.64
15.43
0.41
5.29
26.08
64.83
111.79
158.58
190.70
199.68
182.64
143.94
93.47
47.06
14.51
0.18
6.04
27.97
67.67
115.27
161.39
192.51
199.27
179.85
139.14
87.47
42.45
11.54
0.00
8.17
32.28
74.40
121.69
166.79
194.63
198.18
175.59
132.81
81.01
38.21
8.78
0.00
7.98
31.91
74.16
122.18
166.41
194.79
198.08
175.59
132.09
81.51
37.62
8.48
0.00
7.68
31.36
73.19
120.96
165.66
194.63
198.18
175.42
132.81
81.01
37.43
8.38
0.00
8.48
33.40
75.62
122.92
167.72
195.49
197.62
173.92
129.94
77.82
34.72
6.84
0.08
10.62
42.04
85.97
133.76
175.59
198.28
194.63
165.47
118.24
65.53
25.40
3.02
1.33
17.36
53.15
99.00
146.40
183.75
199.86
189.04
154.43
104.27
52.49
16.66
0.56
4.82
26.08
65.77
112.78
160.59
192.32
199.11
178.32
136.34
83.74
39.01
9.30
0.01
7.98
32.47
75.37
122.92
168.27
195.71
197.28
172.38
127.29
74.89
32.10
5.54
0.36
13.11
47.27
92.97
140.98
180.76
199.44
191.22
157.35
108.28
56.06
19.10
0.99
3.80
23.60
63.42
111.53
159.18
191.62
199.33
179.40
137.51
84.73
40.21
9.52
0.01
7.78
32.47
75.38
123.65
168.46
195.78
197.34
172.03
126.57
74.16
30.82
4.97
0.61
13.99
48.99
95.23
143.48
182.07
199.61
190.27
155.69
105.28
52.71
16.94
0.56
5.13
26.59
68.14
116.26
163.16
193.79
198.63
176.41
132.33
79.78
35.87
7.68
0.06
10.39
42.65
87.72
136.58
178.00
198.90
192.88
161.39
112.53
59.94
21.06
1.54
3.08
22.16
61.09
108.03
156.93
190.80
199.57
180.30
138.67
86.97
40.82
9.95
0.02
7.59
32.28
75.62
123.65
169.19
196.27
196.67
170.08
124.14
71.26
29.38
4.22
0.95
15.57
51.61
99.25
147.73
184.70
199.96
187.63
149.93
98.24
50.51
15.16
0.18
6.66
30.10
72.95
121.69
167.72
195.71
197.16
171.51
124.87
72.22
29.56
4.37
0.89
15.57
51.38
97.99
145.96
183.89
199.90
188.46
152.09
101.76
49.64
14.38
0.10
7.02
30.82
73.19
122.18
168.09
195.78
197.34
171.50
125.60
72.46
29.73
4.37
0.89
15.03
50.51
97.99
145.51
183.75
199.89
188.58
152.52
101.00
49.20
14.38
0.14
6.93
30.64
73.68
122.92
168.64
196.06
197.10
171.33
124.63
71.26
29.02
4.29
0.92
15.70
51.83
99.00
147.07
184.70
199.96
187.51
150.14
98.24
49.64
14.77
0.18
6.57
30.27
73.68
121.94
168.45
195.92
196.86
170.27
123.41
70.53
28.32
3.80
1.17
17.08
53.37
101.01
151.23
188.11
199.93
183.61
143.26
90.96
43.48
11.30
0.01
10.17
42.86
88.72
137.51
179.25
199.30
191.32
156.93
106.53
53.15
16.66
0.36
5.87
28.50
70.54
119.72
166.60
195.11
197.45
171.86
125.60
71.50
29.02
4.08
0.95
16.52
52.05
99.50
148.40
186.27
199.99
184.70
145.51
93.22
44.52
12.01
0.00
9.20
35.68
79.78
128.99
173.07
197.67
194.87
164.51
115.76
62.49
22.63
1.82
2.78
21.68
60.86
110.04
158.58
191.83
199.18
178.00
134.94
81.76
36.84
7.78
0.07
11.07
43.48
89.96
138.91
180.16
199.50
190.59
156.10
104.52
51.38
15.17
0.14
6.75
31.00
73.67
123.65
168.82
196.34
196.54
168.82
121.44
67.67
26.76
3.02
1.72
19.40
56.74
105.28
155.69
190.48
199.52
180.31
137.28
83.98
38.41
8.27
0.01
10.17
42.86
89.71
138.44
180.01
199.50
190.59
155.06
104.52
51.60
15.03
0.15
7.30
31.00
74.16
124.14
170.09
196.67
196.27
168.09
120.71
66.95
25.91
2.72
1.82
19.25
57.42
104.52
155.06
189.94
199.61
180.31
137.28
83.74
38.22
7.98
0.08
10.39
43.07
89.72
139.37
180.46
199.50
190.27
155.06
103.77
50.73
14.38
0.09
