rpm
101.51
119.35
137.63
154.74
170.09
182.57
191.83
197.86
199.99
198.30
192.65
183.41
170.44
154.64
136.70
116.88
96.48
77.82
59.82
43.69
29.11
17.22
8.12
2.69
0.17
0.58
4.08
10.28
20.30
33.31
48.45
65.65
83.86
102.39
123.16
142.24
159.59
174.84
186.64
194.95
199.38
199.57
195.45
187.02
174.84
159.08
141.09
120.96
99.87
80.64
61.79
44.31
29.20
16.94
7.64
2.33
0.05
1.01
5.09
12.19
23.67
37.52
54.15
72.46
91.72
111.66
131.98
150.80
167.90
181.85
192.07
198.23
199.97
197.10
189.61
177.92
162.87
144.50
124.26
103.14
81.14
62.25
44.73
29.29
17.01
7.83
2.27
0.09
0.89
4.59
11.54
22.15
35.97
52.49
70.18
89.34
108.91
129.82
149.71
166.69
180.98
191.68
198.08
199.99
197.31
189.94
178.24
162.77
144.39
123.65
102.01
80.03
60.52
42.86
27.62
15.03
6.21
1.48
0.00
1.68
6.61
14.57
26.76
42.14
59.71
78.80
98.87
119.11
139.71
158.68
174.68
187.45
195.92
199.77
198.83
192.93
182.42
167.81
149.49
129.10
106.91
83.74
63.19
45.15
28.93
16.18
6.70
1.75
0.00
1.59
6.35
14.57
27.02
42.35
60.75
80.52
100.88
123.16
144.39
162.57
178.40
190.48
197.51
200.00
197.37
189.66
177.21
160.59
140.41
119.11
95.85
74.52
54.83
37.43
22.47
11.01
3.43
0.25
0.60
4.40
11.42
23.03
38.21
55.84
75.74
96.36
117.63
139.14
159.18
175.51
188.58
196.76
199.97
197.91
190.59
178.08
162.08
142.24
119.72
96.36
74.89
55.05
37.33
22.23
10.34
2.99
0.15
0.95
5.37
13.11
25.83
41.83
60.63
81.26
102.76
125.60
147.62
166.41
182.00
192.79
198.98
199.61
194.67
184.63
169.09
150.58
128.50
104.77
80.40
59.94
40.82
24.41
12.07
3.87
0.35
0.52
4.37
11.83
24.25
40.82
59.71
80.52
102.39
125.72
147.62
166.88
182.42
193.39
199.16
199.38
193.74
182.99
166.98
147.29
124.99
101.26
76.84
55.84
37.13
21.45
9.79
3.20
0.19
0.84
5.13
13.23
26.50
42.96
62.72
84.23
106.28
129.58
151.44
170.35
185.17
195.22
199.78
198.50
191.47
178.94
161.69
140.75
117.13
92.97
70.18
49.75
31.73
17.15
6.61
1.48
0.03
2.52
8.73
18.58
33.68
52.04
72.83
95.10
117.63
140.41
161.29
178.71
191.22
198.41
199.79
195.07
184.97
168.91
148.94
125.84
100.88
76.23
54.38
35.58
20.14
8.48
2.33
