RPM
0.00
0.00
0.00
0.00
0.00
585.94
0.00
0.00
547.45
0.00
555.56
428.57
423.73
426.14
421.35
421.35
837.99
421.35
819.67
847.46
828.73
1209.68
1165.80
1165.80
1153.85
1500.00
1522.84
1522.84
1865.67
1865.67
1875.00
2238.81
1884.42
2560.98
2216.75
2548.54
2511.96
2870.81
2843.60
2857.14
2843.60
3183.96
3183.96
3521.13
3456.22
3472.22
3767.12
3784.40
3801.84
3801.84
4090.91
4128.44
4035.87
4090.91
4431.82
4035.87
4452.05
4411.76
4391.89
4391.89
4646.02
4431.82
4891.30
4333.33
4912.66
4625.55
4729.73
4708.52
4646.02
4729.73
4708.52
4977.88
4452.05
4729.73
4687.50
4708.52
4625.55
4687.50
4687.50
4751.13
4411.76
4391.89
522.73
8773.58
8395.52
8675.37
8791.21
8791.21
8791.21
9000.00
8888.89
9000.00
9065.93
9000.00
9065.93
9205.78
9205.78
9172.66
9205.78
9239.13
9341.64
9239.13
9408.60
9510.87
9107.14
9408.60
9545.45
9341.64
9375.00
9172.66
9510.87
9172.66
9306.57
9272.73
9239.13
9272.73
9205.78
9239.13
9032.85
9340.66
8935.02
9099.27
9132.84
8759.12
9000.00
8921.93
8856.09
8707.87
8888.89
8675.37
8611.11
8888.89
8423.91
8547.79
8395.52
8395.52
8395.52
8426.97
8395.52
8207.55
8207.55
8301.53
7924.53
8015.27
8269.96
7758.62
7984.79
8015.27
7848.84
7818.53
7818.53
7788.46
7818.53
7788.46
7699.62
7758.62
7758.62
7788.46
7707.51
7758.62
7707.51
8108.11
7500.00
8067.73
7699.62
269.96
8555.13
8115.67
8490.57
8490.57
8675.37
8773.58
8485.40
8823.53
8791.21
8823.53
8823.53
9000.00
9132.84
8902.88
9032.85
9272.73
8935.02
9442.45
9172.66
9139.78
9205.78
9510.87
9139.78
9239.13
9408.60
9408.60
9239.13
9608.54
9375.00
9139.78
9442.45
9272.73
9510.87
9205.78
9272.73
9272.73
9239.13
9239.13
9032.85
9272.73
9000.00
9132.84
9099.27
8759.12
9000.00
8707.87
8856.09
8707.87
8955.22
8547.79
8707.87
8333.33
8547.79
8643.12
8302.58
8426.97
8207.55
8426.97
8176.69
8207.55
