rpm
100.03
100.39
100.78
101.18
101.57
101.96
102.35
102.74
103.13
103.52
103.92
104.30
104.69
105.08
105.47
105.86
106.25
106.65
107.03
107.42
107.81
108.20
108.59
108.97
109.36
109.75
110.14
110.53
110.91
111.30
111.69
112.07
112.45
112.83
113.22
113.60
113.99
114.37
114.76
115.14
115.52
115.90
116.28
116.66
117.04
117.41
117.79
118.17
118.56
118.93
119.31
119.69
120.07
120.44
120.81
121.19
121.57
121.94
122.32
5.16
35.44
35.71
35.99
36.27
36.55
36.84
37.12
37.40
37.68
37.97
38.26
38.54
38.83
39.12
39.41
39.70
39.99
40.28
40.57
40.87
41.16
41.46
41.75
42.04
42.34
42.64
42.94
43.24
43.54
43.84
44.14
44.44
44.75
45.05
45.35
45.66
45.96
46.27
46.57
46.88
47.19
47.50
47.81
48.11
48.43
48.74
49.05
49.36
49.67
49.99
50.30
50.62
50.93
51.25
51.56
51.88
52.20
52.51
0
1.04
1.09
1.14
1.19
1.25
1.30
1.35
1.41
1.47
1.52
1.58
1.64
1.70
1.76
1.83
1.89
1.96
2.02
2.09
2.16
2.23
2.30
2.37
2.44
2.52
2.59
2.67
2.75
2.82
2.90
2.98
3.07
3.15
3.23
3.31
3.40
3.49
3.58
3.66
3.76
3.85
3.94
4.03
4.12
4.22
4.32
4.41
4.52
4.61
4.72
4.82
4.92
5.02
5.13
5.23
5.34
5.45
5.56
""
19.06
18.85
18.63
18.41
18.20
17.98
17.77
17.56
17.34
17.14
16.93
16.72
16.51
16.31
16.10
15.90
15.70
15.50
15.30
15.10
14.90
14.71
14.51
14.32
14.13
13.94
13.75
13.56
13.37
13.19
13.00
12.82
12.63
12.45
12.27
12.09
11.92
11.74
11.56
11.39
11.22
11.05
10.88
10.71
10.54
10.37
10.21
10.04
9.88
9.74
9.60
9.46
9.32
9.18
9.04
8.90
8.77
""
79.06
78.70
78.33
77.96
77.60
77.24
76.87
76.51
76.15
75.78
75.42
75.06
74.69
74.34
73.97
73.61
73.25
72.89
72.53
72.17
71.81
71.46
71.10
70.74
70.38
70.03
69.67
69.31
68.96
68.60
68.25
67.89
67.54
67.19
66.84
66.48
66.13
65.78
65.43
65.08
64.72
64.38
64.03
63.68
63.33
62.98
62.64
62.29
61.94
61.60
61.25
60.91
60.56
60.22
59.88
59.54
59.19
58.85
9.30
148.92
148.55
148.18
147.80
147.43
147.05
146.67
146.29
145.92
145.54
145.15
144.77
144.39
144.01
143.62
143.24
142.85
142.47
142.08
141.69
141.30
140.91
140.52
140.13
139.74
139.35
138.95
138.56
138.16
137.77
137.37
136.98
136.58
136.18
135.78
135.38
134.98
134.58
134.18
133.78
133.38
132.98
132.57
132.17
131.76
131.36
130.95
130.55
130.14
129.73
129.32
128.91
128.50
128.09
127.68
127.27
126.86
3.52
193.37
193.22
193.06
192.91
192.75
192.59
192.42
192.26
192.09
191.93
191.76
191.59
191.42
191.24
191.07
190.89
190.71
190.53
190.35
190.16
189.98
189.79
189.60
189.41
189.22
189.02
188.83
188.63
188.43
188.23
188.03
187.83
187.62
187.42
187.21
187.00
186.79
186.57
186.36
186.14
185.92
185.70
185.48
185.26
185.04
184.81
184.58
184.36
184.13
183.89
183.66
183.43
183.19
182.95
182.71
182.47
182.23
181.98
.81
194.94
195.08
195.21
195.34
195.47
195.59
195.72
195.84
195.96
196.08
196.20
196.31
196.43
196.54
196.65
196.76
196.87
196.97
197.08
197.18
197.28
197.37
197.47
197.57
197.66
197.75
197.84
197.93
198.01
198.10
198.18
198.26
198.34
198.41
198.49
198.56
198.63
198.70
198.77
198.84
198.90
198.96
199.02
199.08
199.14
199.19
199.25
199.30
199.35
199.40
199.44
199.49
199.53
199.57
199.61
199.64
199.68
199.71
16
153.52
153.88
154.24
154.60
154.96
155.31
155.67
156.02
156.38
156.73
157.08
157.43
157.78
158.13
158.47
158.82
159.16
159.51
159.85
160.19
160.53
160.87
161.21
161.55
161.89
162.22
162.55
162.89
163.22
163.55
163.88
164.21
164.53
164.86
165.18
165.51
165.83
166.15
166.47
166.79
167.11
167.42
167.74
168.05
168.36
168.67
168.98
169.29
169.60
169.91
170.21
170.52
170.82
171.12
171.42
171.72
172.02
.05
88.41
88.78
89.14
89.50
89.87
90.23
90.61
90.97
91.34
91.71
92.08
92.45
92.81
93.19
93.55
93.93
94.30
94.67
95.04
95.41
95.78
96.15
96.53
96.90
97.27
97.64
98.01
98.38
98.75
99.12
99.49
99.87
100.24
100.64
101.04
101.43
101.83
102.23
102.62
103.03
103.41
103.81
104.21
104.61
105.01
105.41
105.81
106.20
106.61
107.00
107.40
107.79
108.19
108.59
108.98
109.37
109.77
110.17
27.87
28.12
28.38
28.64
28.89
29.15
29.41
29.67
29.93
30.20
30.46
30.73
30.99
31.26
31.52
31.79
32.06
32.33
32.60
32.87
33.15
33.42
33.70
33.97
34.24
34.52
34.80
35.08
35.35
35.64
35.92
36.19
36.48
36.76
37.05
37.32
37.61
37.90
38.19
38.48
38.77
39.06
39.34
39.64
39.93
40.22
40.52
40.81
41.11
41.41
41.71
42.01
42.30
42.61
42.91
43.21
43.51
43.82
05
0.06
0.07
0.09
0.10
0.12
0.13
0.15
0.17
0.19
0.21
0.23
0.26
0.28
0.31
0.34
0.36
0.39
0.42
0.46
0.49
0.52
0.56
0.59
0.63
0.67
0.71
0.75
0.79
0.83
0.88
0.92
0.97
1.01
1.06
1.11
1.16
1.21
1.27
1.32
1.38
1.43
1.49
1.55
1.61
1.67
1.73
1.80
1.86
1.93
1.99
2.06
2.13
2.20
2.27
2.34
2.41
2.49
2.56
5
25.19
24.95
24.70
24.46
24.21
23.97
23.73
23.48
23.25
23.01
22.77
22.53
22.30
22.06
21.83
21.60
21.36
21.13
20.90
20.67
20.45
20.22
20.00
19.77
19.55
19.33
19.11
18.89
18.67
18.45
18.24
18.02
17.81
17.60
17.39
17.17
16.97
16.76
16.55
16.35
16.14
15.94
15.74
15.54
15.34
15.14
14.94
14.75
14.55
14.36
14.16
13.97
13.79
13.60
13.41
13.22
13.04
12.85
6.79
86.42
86.05
85.68
85.31
84.94
84.57
84.20
83.83
83.47
83.10
82.72
82.36
81.99
81.62
81.26
80.89
80.52
80.15
79.79
79.43
79.06
78.70
78.33
77.96
77.60
77.24
76.87
76.51
76.14
75.78
75.42
75.06
74.69
74.33
73.97
73.61
73.25
72.89
72.53
72.17
71.81
71.46
71.10
70.74
70.38
70.02
69.67
69.31
68.95
68.60
68.25
67.89
67.54
67.19
66.83
66.48
66.13
4.77
154.41
154.05
153.69
153.33
152.97
152.61
152.24
151.88
151.51
151.14
150.78
150.41
150.04
149.67
149.30
148.93
148.55
148.18
147.80
147.43
147.05
146.67
146.29
145.92
145.54
145.16
144.77
144.39
144.01
143.62
143.24
142.85
142.47
142.08
141.69
141.30
140.91
140.53
140.13
139.74
139.35
138.95
138.56
138.17
137.77
137.38
136.98
136.59
136.18
135.79
135.39
134.99
134.58
134.18
133.78
133.39
132.98
132.57
""
195.07
194.94
194.80
194.66
194.52
194.39
194.24
194.10
193.95
193.81
193.66
193.51
193.35
193.20
193.05
192.89
192.73
192.57
192.41
192.24
192.07
191.91
191.74
191.57
191.39
191.22
191.04
190.87
190.69
190.51
190.33
190.14
189.95
189.77
189.58
189.39
189.19
189.00
188.81
188.61
188.41
188.21
188.01
187.80
187.59
187.39
187.19
186.98
186.76
186.55
186.34
186.12
185.90
185.68
185.46
185.24
185.01
184.78
3.29
193.44
193.59
193.74
193.89
194.04
194.18
194.32
194.47
194.60
194.74
194.88
195.01
195.14
195.28
195.40
195.53
195.66
195.78
195.90
196.02
196.14
196.26
196.37
196.49
196.60
196.71
196.81
196.92
197.02
197.13
197.23
197.33
197.42
197.52
197.61
197.71
197.80
197.88
197.97
198.06
198.14
198.22
198.30
198.38
198.45
198.53
198.60
198.67
198.74
198.80
198.87
198.93
198.99
199.05
199.11
199.17
199.22
54
149.91
150.28
150.65
151.01
151.38
151.75
152.12
152.48
152.84
153.20
153.57
153.92
154.28
154.64
155.00
155.35
155.71
156.06
156.42
156.77
157.12
157.47
157.83
158.17
158.52
