rpm
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
563.91
0.00
0.00
559.70
0.00
543.48
0.00
543.48
414.36
0.00
547.45
416.67
416.67
414.36
418.99
418.99
418.99
428.57
418.99
414.36
426.14
824.18
414.36
423.73
833.33
819.67
416.67
837.99
828.73
815.22
824.18
423.73
1196.81
777.20
819.67
824.18
819.67
1222.83
789.47
824.18
1209.68
1171.88
777.20
1209.68
1153.85
765.31
1203.21
1130.65
1142.13
1142.13
1142.13
1136.36
1500.00
1159.79
1522.84
1142.13
1507.54
1507.54
1159.79
1507.54
1515.15
1507.54
1856.44
1515.15
1492.54
1884.42
1485.15
1884.42
1485.15
1847.29
1500.00
1875.00
1893.94
1856.44
1847.29
1856.44
1856.44
1865.67
1847.29
2205.88
1856.44
1875.00
2216.75
2195.12
1847.29
2195.12
2195.12
2195.12
2173.91
2184.47
2195.12
2195.12
2184.47
2524.04
2195.12
2511.96
2184.47
2548.54
2184.47
2524.04
2536.23
2511.96
2536.23
2524.04
2857.14
2524.04
2536.23
2870.81
2524.04
2870.81
2511.96
2857.14
2843.60
2884.62
2843.60
2857.14
2843.60
2857.14
2857.14
3169.01
2870.81
3154.21
2857.14
3139.53
3183.96
2843.60
3169.01
3169.01
3169.01
3183.96
3229.66
3125.00
3183.96
3169.01
3183.96
3169.01
3521.13
3154.21
3169.01
3488.37
3169.01
3504.67
3504.67
3521.13
3125.00
3521.13
3472.22
3472.22
3504.67
3488.37
3488.37
3488.37
3488.37
3784.40
3521.13
3488.37
3801.84
3504.67
3801.84
3504.67
3801.84
3521.13
3784.40
3801.84
3801.84
3801.84
3801.84
3837.21
3801.84
3801.84
3801.84
4147.47
3750.00
3837.21
3801.84
4090.91
3784.40
4090.91
4090.91
3784.40
4109.59
4128.44
3801.84
4431.82
3750.00
4128.44
4090.91
4452.05
4128.44
4054.05
4128.44
4090.91
4109.59
4411.76
4109.59
4411.76
4109.59
4391.89
4109.59
4411.76
4352.68
4147.47
4452.05
4411.76
4391.89
4411.76
4352.68
4452.05
4431.82
4452.05
4431.82
4729.73
4352.68
4372.20
4666.67
4411.76
4472.48
4708.52
4391.89
4708.52
4646.02
4472.48
